,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
97,394.93999793194234,40.81010055541992,-97.16390228271484,1006.75,395.14832,40.81010055541992,-97.16390228271484,"['845.89', '1021.6']",2011-02-07 17:57:15
98,397.7399901486933,40.81420135498047,-97.1771011352539,624.8400268554688,395.48434,40.81420135498047,-97.1771011352539,"['572.53', '689.69']",2011-02-07 17:59:32
99,393.830006942153,40.858699798583984,-97.18679809570312,7855.60986328125,393.79794,40.858699798583984,-97.18679809570312,"['6664.3', '8011.5']",2011-03-16 14:37:46
100,394.82000283896923,40.82120132446289,-97.14869689941406,6262.1201171875,393.6297,40.82120132446289,-97.14869689941406,"['5531.9', '6664.3']",2011-03-16 14:43:37
101,395.1700055040419,40.801998138427734,-97.09290313720703,5327.89990234375,393.6297,40.801998138427734,-97.09290313720703,"['4614.2', '5531.9']",2011-03-16 14:47:54
102,394.35000508092344,40.75669860839844,-97.13800048828125,4043.47998046875,393.93134,40.75669860839844,-97.13800048828125,"['3833.2', '4614.2']",2011-03-16 14:52:33
103,395.6299915444106,40.7333984375,-97.14710235595703,3088.22998046875,394.4291,40.7333984375,-97.14710235595703,"['2642.1', '3188.9']",2011-03-16 14:57:39
104,396.4600036852062,40.82590103149414,-97.220703125,2142.43994140625,394.79578,40.82590103149414,-97.220703125,"['1822.1', '2193.1']",2011-03-16 15:00:50
105,396.99001354165375,40.84149932861328,-97.17639923095703,1543.510009765625,395.05658,40.84149932861328,-97.17639923095703,"['1509.7', '1822.1']",2011-03-16 15:04:53
106,397.0199904870242,40.77149963378906,-97.17269897460938,1026.5699462890625,396.10785,40.77149963378906,-97.17269897460938,"['1021.6', '1255.9']",2011-03-16 15:07:23
107,394.53001227229834,40.80080032348633,-97.26490020751953,7758.06982421875,394.4191,40.80080032348633,-97.26490020751953,"['6664.3', '8011.5']",2011-04-17 14:53:53
108,394.7200020775199,40.772499084472656,-97.1552963256836,6201.4599609375,394.56897,40.772499084472656,-97.1552963256836,"['5531.9', '6664.3']",2011-04-17 14:59:53
109,394.6599899791181,40.776798248291016,-97.20130157470703,5256.89013671875,394.6984,40.776798248291016,-97.20130157470703,"['4614.2', '5531.9']",2011-04-17 15:04:08
110,395.67999192513525,40.76070022583008,-97.11299896240234,3982.52001953125,394.8956,40.76070022583008,-97.11299896240234,"['3833.2', '4614.2']",2011-04-17 15:09:33
111,396.7199882026762,40.734901428222656,-97.12670135498047,3056.22998046875,395.49115,40.734901428222656,-97.12670135498047,"['2642.1', '3188.9']",2011-04-17 15:15:43
112,396.5900104958564,40.77980041503906,-97.2040023803711,2112.8701171875,396.51474,40.77980041503906,-97.2040023803711,"['1822.1', '2193.1']",2011-04-17 15:19:28
113,398.2599882874638,40.780601501464844,-97.20880126953125,1487.4200439453125,397.69995,40.780601501464844,-97.20880126953125,"['1255.9', '1509.7']",2011-04-17 15:24:11
114,401.5500016976148,40.797000885009766,-97.1635971069336,1040.280029296875,398.11566,40.797000885009766,-97.1635971069336,"['1021.6', '1255.9']",2011-04-17 15:27:13
