2018010401,417790.0313,417743.7188,417689.625,417631.75,414421.1875,412611.1875,411617.1875,410935.8438,410411.5313,409607.5938,409323.9688,409402.5938,410468.5938,410995.2188,410722.8125,408959.5938,407599.5938,406841.7813,406855.1563,406107.4375
2018010402,418077.2188,418029.8125,417975,417917.125,414607.5313,412660.8125,411578.2813,410892.4688,410393.5313,409626.4688,409349.0313,409414.1875,410541.4063,411236.8438,410781.0938,408904.5,407536.4688,406825.5313,406872.6563,406114.1875
2018010403,418431.625,418384.25,418330.0313,418273.375,414872.375,412779.0625,411585.0625,410869.0625,410378.3125,409639.6875,409373.9063,409434.25,410616.5938,411529.2188,410764.1875,408840.7813,407503.1563,406801.25,406887.2188,406118.5313
2018010404,418814.6875,418767.1563,418712.5313,418655.5938,415177.0313,412941.6563,411631.4063,410865.1875,410367.1563,409647.9688,409398.1563,409475.4063,410712.2188,411803.7813,410708.1875,408778.3438,407482.9063,406785.3438,406896.125,406123.5625
2018010405,418032.1875,417981.8438,417921.2188,417852.0625,417774.1563,413682.0313,411773.9688,410883.4688,410361.7188,409656.2188,409423.25,409539.7188,410830.25,412025.1563,410641.5625,408706.9688,407485.375,406754.9375,406903.3438,406131.75
2018010406,418302.4063,418252.125,418192.0313,418124.0625,418049.0625,414180.625,411988.2813,410931.4375,410363.3125,409666.5625,409449.4688,409610.1563,410998.3438,412168.7188,410574.6875,408637.6563,407484.875,406740.6875,406912.7813,406145.9688
2018010407,418622.9063,418572.7188,418512.75,418445.0313,418370.9375,414573.25,412217.6563,411006,410374.4688,409672.5938,409478.5,409628.0625,411247.5,412232.5625,410491.4375,408562.9063,407481.6875,406727.25,406928.3125,406165.0625
2018010408,419698.8125,419651.0625,419598.9688,419548.5,417145.9688,414611.7188,412430.7813,411107.3438,410396.7188,409698.2188,409512.1563,409661.7188,411496,412249.0625,410378.8438,408467.25,407455.25,406730.4688,406955.625,406186.1563
2018010409,420311.5938,420261.625,420203.25,420140.4688,416867.875,414508.0313,412590,411218.75,410436.5938,409741.5938,409549.1563,409699.7188,411704.875,412252.8438,410163.2813,408350.5938,407410.75,406743.2813,406997.6875,406209.0313
2018010410,421059.9375,420805.875,420510.0625,420188.9688,416735.5625,414431.375,412705.6563,411337.8438,410502.3125,409802.3438,409591.25,409738.0625,411859.5313,412275.5,409878.8125,408195.2813,407360.75,406771,407053.8438,406232.5938
2018010411,422928.25,422886.0313,420474.5625,418577.2813,416415,414388.3125,412786.375,411478.5,410594.8438,409883.4375,409632.4063,409776.25,411969.9063,412313.4063,409610.2188,408023.1875,407313.875,406812.6875,407119.2813,406256.2188
2018010412,423730.8438,423684.6875,420604.4375,418230.2813,416164.7188,414335.5625,412846.9688,411619.0625,410703.5,409982.9688,409673.8438,409808.875,412052.2813,412349.3125,409336.375,407846.6563,407273.625,406863.4688,407186.1563,406279.75
2018010413,424183.8438,424136.4063,420841.25,418241.7188,416100.6875,414289.8438,412924.0313,411754.625,410819.8438,410092.9688,409714.5,409846.8125,412135.4688,412365.875,408992.25,407717.4063,407256.4375,406918.1563,407249.2813,406302.125
