,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
86,387.9099967889488,-21.004199981689453,-159.69400024414062,2648.10009765625,387.30026,-21.004199981689453,-159.69400024414062,"['2220.]', '2780.]']",2010-07-05 01:43:18
87,387.60999450460076,-21.016799926757812,-159.797607421875,1838.8599853515625,387.05026,-21.016799926757812,-159.797607421875,"['1760.]', '2220.]']",2010-07-05 01:46:00
88,387.4700050801039,-21.10140037536621,-159.83450317382812,1389.5799560546875,386.85007,-21.10140037536621,-159.83450317382812,"['1380.]', '1760.]']",2010-07-05 01:47:55
89,386.9399952236563,-21.132699966430664,-159.9477996826172,899.1599731445312,386.84665,-21.132699966430664,-159.9477996826172,"['799.99', '1060.]']",2010-07-05 01:49:57
90,387.2299857903272,-21.194799423217773,-159.96929931640625,572.719970703125,386.84537,-21.194799423217773,-159.96929931640625,"['560.00', '799.99']",2010-07-05 01:51:22
91,386.93001260980964,-21.20159912109375,-159.90769958496094,294.739990234375,386.84348,-21.20159912109375,-159.90769958496094,"['220.]', '379.99']",2010-07-05 01:52:46
92,389.21000668779016,-21.018299102783203,-158.86839294433594,6425.18017578125,388.47275,-21.018299102783203,-158.86839294433594,"['6340.]', '7720.]']",2010-07-30 01:51:06
93,388.6499907821417,-21.0856990814209,-159.05189514160156,5773.52001953125,388.38492,-21.0856990814209,-159.05189514160156,"['5179.9', '6340.]']",2010-07-30 01:55:03
94,388.9699873980135,-21.116300582885742,-159.1907958984375,5180.080078125,388.38492,-21.116300582885742,-159.1907958984375,"['5179.9', '6340.]']",2010-07-30 01:57:45
95,388.9600047841668,-21.139699935913086,-159.341796875,4521.7099609375,388.30484,-21.139699935913086,-159.341796875,"['4240.]', '5179.9']",2010-07-30 02:00:34
96,389.1400119755417,-21.15850067138672,-159.47140502929688,3841.389892578125,388.2128,-21.15850067138672,-159.47140502929688,"['3440.]', '4240.]']",2010-07-30 02:02:51
